Experiment,Class,MisionID,Mision,Arenatype,Arenasize,NumRobots,Faults,Seed,Time,Performance
3,A,1,Exploration,Cuadrada,pequena,10,No,143,240 Seg,2298.04
3,A,1,Exploration,Cuadrada,pequena,10,No,125,240 Seg,2260.44
3,A,1,Exploration,Cuadrada,pequena,10,No,129,240 Seg,2291.12
3,A,1,Exploration,Cuadrada,pequena,10,No,190,240 Seg,2327.24
3,A,1,Exploration,Cuadrada,pequena,10,No,135,240 Seg,2175.36
3,A,1,Exploration,Cuadrada,pequena,10,No,182,240 Seg,2272.64
3,A,1,Exploration,Cuadrada,pequena,10,No,103,240 Seg,2271.96
3,A,1,Exploration,Cuadrada,pequena,10,No,187,240 Seg,2201.24
3,A,1,Exploration,Cuadrada,pequena,10,No,163,240 Seg,2201.84
3,A,1,Exploration,Cuadrada,pequena,10,No,177,240 Seg,2063.52
4,A,1,Exploration,Cuadrada,pequena,20,No,103,240 Seg,2192
4,A,1,Exploration,Cuadrada,pequena,20,No,170,240 Seg,2334.28
4,A,1,Exploration,Cuadrada,pequena,20,No,151,240 Seg,2338.84
4,A,1,Exploration,Cuadrada,pequena,20,No,147,240 Seg,2340.4
4,A,1,Exploration,Cuadrada,pequena,20,No,109,240 Seg,2327.68
4,A,1,Exploration,Cuadrada,pequena,20,No,138,240 Seg,2331.4
4,A,1,Exploration,Cuadrada,pequena,20,No,192,240 Seg,2392.04
4,A,1,Exploration,Cuadrada,pequena,20,No,145,240 Seg,2292.04
4,A,1,Exploration,Cuadrada,pequena,20,No,130,240 Seg,2360.76
4,A,1,Exploration,Cuadrada,pequena,20,No,137,240 Seg,2357.08
5,A,1,Exploration,Cuadrada,pequena,30,No,107,240 Seg,2336.08
5,A,1,Exploration,Cuadrada,pequena,30,No,124,240 Seg,2361.2
5,A,1,Exploration,Cuadrada,pequena,30,No,194,240 Seg,2381.32
5,A,1,Exploration,Cuadrada,pequena,30,No,159,240 Seg,2338.16
5,A,1,Exploration,Cuadrada,pequena,30,No,110,240 Seg,2386.32
5,A,1,Exploration,Cuadrada,pequena,30,No,189,240 Seg,2328.2
5,A,1,Exploration,Cuadrada,pequena,30,No,196,240 Seg,2369.32
5,A,1,Exploration,Cuadrada,pequena,30,No,123,240 Seg,2306.24
5,A,1,Exploration,Cuadrada,pequena,30,No,193,240 Seg,2368.64
5,A,1,Exploration,Cuadrada,pequena,30,No,198,240 Seg,2384.48
6,A,1,Exploration,Cuadrada,pequena,40,No,139,240 Seg,2393.2
6,A,1,Exploration,Cuadrada,pequena,40,No,110,240 Seg,2378.04
6,A,1,Exploration,Cuadrada,pequena,40,No,133,240 Seg,2372.44
6,A,1,Exploration,Cuadrada,pequena,40,No,137,240 Seg,2395.6
6,A,1,Exploration,Cuadrada,pequena,40,No,103,240 Seg,2359.32
6,A,1,Exploration,Cuadrada,pequena,40,No,184,240 Seg,2387.16
6,A,1,Exploration,Cuadrada,pequena,40,No,153,240 Seg,2382.28
6,A,1,Exploration,Cuadrada,pequena,40,No,146,240 Seg,2384.96
6,A,1,Exploration,Cuadrada,pequena,40,No,118,240 Seg,2392.8
6,A,1,Exploration,Cuadrada,pequena,40,No,192,240 Seg,2375.08
7,A,1,Exploration,Cuadrada,pequena,50,No,155,240 Seg,2393.6
7,A,1,Exploration,Cuadrada,pequena,50,No,101,240 Seg,2393
7,A,1,Exploration,Cuadrada,pequena,50,No,199,240 Seg,2400
7,A,1,Exploration,Cuadrada,pequena,50,No,100,240 Seg,2393.8
7,A,1,Exploration,Cuadrada,pequena,50,No,162,240 Seg,2399.16
7,A,1,Exploration,Cuadrada,pequena,50,No,109,240 Seg,2392.52
7,A,1,Exploration,Cuadrada,pequena,50,No,127,240 Seg,2397
7,A,1,Exploration,Cuadrada,pequena,50,No,168,240 Seg,2398.96
7,A,1,Exploration,Cuadrada,pequena,50,No,141,240 Seg,2392.24
7,A,1,Exploration,Cuadrada,pequena,50,No,122,240 Seg,2392.6
8,A,1,Exploration,Cuadrada,pequena,60,No,143,240 Seg,2399.92
8,A,1,Exploration,Cuadrada,pequena,60,No,101,240 Seg,2398.4
8,A,1,Exploration,Cuadrada,pequena,60,No,149,240 Seg,2400
8,A,1,Exploration,Cuadrada,pequena,60,No,104,240 Seg,2397.44
8,A,1,Exploration,Cuadrada,pequena,60,No,162,240 Seg,2400
8,A,1,Exploration,Cuadrada,pequena,60,No,159,240 Seg,2397.68
8,A,1,Exploration,Cuadrada,pequena,60,No,195,240 Seg,2400
8,A,1,Exploration,Cuadrada,pequena,60,No,134,240 Seg,2398.16
8,A,1,Exploration,Cuadrada,pequena,60,No,121,240 Seg,2400
8,A,1,Exploration,Cuadrada,pequena,60,No,168,240 Seg,2399.48
9,A,1,Exploration,Cuadrada,pequena,70,No,113,240 Seg,2400
9,A,1,Exploration,Cuadrada,pequena,70,No,159,240 Seg,2397.68
9,A,1,Exploration,Cuadrada,pequena,70,No,179,240 Seg,2400
9,A,1,Exploration,Cuadrada,pequena,70,No,129,240 Seg,2397.2
9,A,1,Exploration,Cuadrada,pequena,70,No,118,240 Seg,2400
9,A,1,Exploration,Cuadrada,pequena,70,No,124,240 Seg,2397.72
9,A,1,Exploration,Cuadrada,pequena,70,No,155,240 Seg,2391.96
9,A,1,Exploration,Cuadrada,pequena,70,No,166,240 Seg,2397.92
9,A,1,Exploration,Cuadrada,pequena,70,No,192,240 Seg,2398.36
9,A,1,Exploration,Cuadrada,pequena,70,No,118,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,191,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,156,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,125,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,145,240 Seg,2393.56
10,A,1,Exploration,Cuadrada,pequena,80,No,160,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,129,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,113,240 Seg,2397.56
10,A,1,Exploration,Cuadrada,pequena,80,No,127,240 Seg,2400
10,A,1,Exploration,Cuadrada,pequena,80,No,171,240 Seg,2397.48
10,A,1,Exploration,Cuadrada,pequena,80,No,160,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,180,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,198,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,162,240 Seg,2399.16
11,A,1,Exploration,Cuadrada,pequena,90,No,180,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,130,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,100,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,108,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,169,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,198,240 Seg,2400
11,A,1,Exploration,Cuadrada,pequena,90,No,145,240 Seg,2393.56
12,A,1,Exploration,Cuadrada,pequena,100,No,141,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,151,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,184,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,184,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,145,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,122,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,176,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,120,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,137,240 Seg,2400
12,A,1,Exploration,Cuadrada,pequena,100,No,159,240 Seg,2400
1,A,1,Exploration,Cuadrada,mediana,2,No,127,240 Seg,961.609
1,A,1,Exploration,Cuadrada,mediana,2,No,157,240 Seg,1170.02
1,A,1,Exploration,Cuadrada,mediana,2,No,104,240 Seg,1164.02
1,A,1,Exploration,Cuadrada,mediana,2,No,197,240 Seg,1147.27
1,A,1,Exploration,Cuadrada,mediana,2,No,186,240 Seg,980.391
1,A,1,Exploration,Cuadrada,mediana,2,No,166,240 Seg,1089.52
1,A,1,Exploration,Cuadrada,mediana,2,No,143,240 Seg,1092.33
1,A,1,Exploration,Cuadrada,mediana,2,No,134,240 Seg,1216.83
1,A,1,Exploration,Cuadrada,mediana,2,No,116,240 Seg,1093.47
1,A,1,Exploration,Cuadrada,mediana,2,No,138,240 Seg,1250.2
2,A,1,Exploration,Cuadrada,mediana,5,No,107,240 Seg,1307.97
2,A,1,Exploration,Cuadrada,mediana,5,No,126,240 Seg,1372.39
2,A,1,Exploration,Cuadrada,mediana,5,No,103,240 Seg,1532.75
2,A,1,Exploration,Cuadrada,mediana,5,No,114,240 Seg,1483.94
2,A,1,Exploration,Cuadrada,mediana,5,No,130,240 Seg,1537.92
2,A,1,Exploration,Cuadrada,mediana,5,No,128,240 Seg,1384.12
2,A,1,Exploration,Cuadrada,mediana,5,No,181,240 Seg,1471.84
2,A,1,Exploration,Cuadrada,mediana,5,No,172,240 Seg,1290.78
2,A,1,Exploration,Cuadrada,mediana,5,No,137,240 Seg,1463.59
2,A,1,Exploration,Cuadrada,mediana,5,No,179,240 Seg,1441.38
3,A,1,Exploration,Cuadrada,mediana,10,No,108,240 Seg,1808.88
3,A,1,Exploration,Cuadrada,mediana,10,No,179,240 Seg,1822.14
3,A,1,Exploration,Cuadrada,mediana,10,No,195,240 Seg,1916.92
3,A,1,Exploration,Cuadrada,mediana,10,No,186,240 Seg,1727.27
3,A,1,Exploration,Cuadrada,mediana,10,No,171,240 Seg,1988.78
3,A,1,Exploration,Cuadrada,mediana,10,No,168,240 Seg,2094.47
3,A,1,Exploration,Cuadrada,mediana,10,No,162,240 Seg,1975.86
3,A,1,Exploration,Cuadrada,mediana,10,No,199,240 Seg,1835.88
3,A,1,Exploration,Cuadrada,mediana,10,No,192,240 Seg,1846.44
3,A,1,Exploration,Cuadrada,mediana,10,No,131,240 Seg,1840.33
4,A,1,Exploration,Cuadrada,mediana,20,No,179,240 Seg,2129.25
4,A,1,Exploration,Cuadrada,mediana,20,No,159,240 Seg,2051.81
4,A,1,Exploration,Cuadrada,mediana,20,No,143,240 Seg,2071.52
4,A,1,Exploration,Cuadrada,mediana,20,No,132,240 Seg,2051.19
4,A,1,Exploration,Cuadrada,mediana,20,No,186,240 Seg,2088.39
4,A,1,Exploration,Cuadrada,mediana,20,No,167,240 Seg,2151.48
4,A,1,Exploration,Cuadrada,mediana,20,No,138,240 Seg,2159.06
4,A,1,Exploration,Cuadrada,mediana,20,No,173,240 Seg,2059.88
4,A,1,Exploration,Cuadrada,mediana,20,No,174,240 Seg,2162.36
4,A,1,Exploration,Cuadrada,mediana,20,No,147,240 Seg,2194
5,A,1,Exploration,Cuadrada,mediana,30,No,145,240 Seg,2261.47
5,A,1,Exploration,Cuadrada,mediana,30,No,164,240 Seg,2292.23
5,A,1,Exploration,Cuadrada,mediana,30,No,124,240 Seg,2190.06
5,A,1,Exploration,Cuadrada,mediana,30,No,111,240 Seg,2298.69
5,A,1,Exploration,Cuadrada,mediana,30,No,115,240 Seg,2198.2
5,A,1,Exploration,Cuadrada,mediana,30,No,136,240 Seg,2211.73
5,A,1,Exploration,Cuadrada,mediana,30,No,126,240 Seg,2211.8
5,A,1,Exploration,Cuadrada,mediana,30,No,150,240 Seg,2247.41
5,A,1,Exploration,Cuadrada,mediana,30,No,143,240 Seg,2311.67
5,A,1,Exploration,Cuadrada,mediana,30,No,107,240 Seg,2221.06
6,A,1,Exploration,Cuadrada,mediana,40,No,137,240 Seg,2322.66
6,A,1,Exploration,Cuadrada,mediana,40,No,152,240 Seg,2262.19
6,A,1,Exploration,Cuadrada,mediana,40,No,160,240 Seg,2322.58
6,A,1,Exploration,Cuadrada,mediana,40,No,184,240 Seg,2337.58
6,A,1,Exploration,Cuadrada,mediana,40,No,173,240 Seg,2316.48
6,A,1,Exploration,Cuadrada,mediana,40,No,145,240 Seg,2313.67
6,A,1,Exploration,Cuadrada,mediana,40,No,123,240 Seg,2341.61
6,A,1,Exploration,Cuadrada,mediana,40,No,125,240 Seg,2295.2
6,A,1,Exploration,Cuadrada,mediana,40,No,171,240 Seg,2308.28
6,A,1,Exploration,Cuadrada,mediana,40,No,140,240 Seg,2320.42
7,A,1,Exploration,Cuadrada,mediana,50,No,161,240 Seg,2327.66
7,A,1,Exploration,Cuadrada,mediana,50,No,142,240 Seg,2278.97
7,A,1,Exploration,Cuadrada,mediana,50,No,141,240 Seg,2302.78
7,A,1,Exploration,Cuadrada,mediana,50,No,196,240 Seg,2303.05
7,A,1,Exploration,Cuadrada,mediana,50,No,121,240 Seg,2324.19
7,A,1,Exploration,Cuadrada,mediana,50,No,120,240 Seg,2331.11
7,A,1,Exploration,Cuadrada,mediana,50,No,106,240 Seg,2321.91
7,A,1,Exploration,Cuadrada,mediana,50,No,175,240 Seg,2318.91
7,A,1,Exploration,Cuadrada,mediana,50,No,161,240 Seg,2306.73
7,A,1,Exploration,Cuadrada,mediana,50,No,145,240 Seg,2306.3
8,A,1,Exploration,Cuadrada,mediana,60,No,138,240 Seg,2316.75
8,A,1,Exploration,Cuadrada,mediana,60,No,112,240 Seg,2351.36
8,A,1,Exploration,Cuadrada,mediana,60,No,163,240 Seg,2340.81
8,A,1,Exploration,Cuadrada,mediana,60,No,167,240 Seg,2343.33
8,A,1,Exploration,Cuadrada,mediana,60,No,172,240 Seg,2343.89
8,A,1,Exploration,Cuadrada,mediana,60,No,185,240 Seg,2354.36
8,A,1,Exploration,Cuadrada,mediana,60,No,133,240 Seg,2316.38
8,A,1,Exploration,Cuadrada,mediana,60,No,151,240 Seg,2370.98
8,A,1,Exploration,Cuadrada,mediana,60,No,165,240 Seg,2338.31
8,A,1,Exploration,Cuadrada,mediana,60,No,149,240 Seg,2316.84
9,A,1,Exploration,Cuadrada,mediana,70,No,157,240 Seg,2362.3
9,A,1,Exploration,Cuadrada,mediana,70,No,197,240 Seg,2369.45
9,A,1,Exploration,Cuadrada,mediana,70,No,121,240 Seg,2336.42
9,A,1,Exploration,Cuadrada,mediana,70,No,181,240 Seg,2374.12
9,A,1,Exploration,Cuadrada,mediana,70,No,175,240 Seg,2338.53
9,A,1,Exploration,Cuadrada,mediana,70,No,121,240 Seg,2331.91
9,A,1,Exploration,Cuadrada,mediana,70,No,131,240 Seg,2340.12
9,A,1,Exploration,Cuadrada,mediana,70,No,158,240 Seg,2354.05
9,A,1,Exploration,Cuadrada,mediana,70,No,129,240 Seg,2355.19
9,A,1,Exploration,Cuadrada,mediana,70,No,104,240 Seg,2380.81
10,A,1,Exploration,Cuadrada,mediana,80,No,165,240 Seg,2362.36
10,A,1,Exploration,Cuadrada,mediana,80,No,135,240 Seg,2367.44
10,A,1,Exploration,Cuadrada,mediana,80,No,129,240 Seg,2376.19
10,A,1,Exploration,Cuadrada,mediana,80,No,196,240 Seg,2364.16
10,A,1,Exploration,Cuadrada,mediana,80,No,129,240 Seg,2370.16
10,A,1,Exploration,Cuadrada,mediana,80,No,143,240 Seg,2380
10,A,1,Exploration,Cuadrada,mediana,80,No,146,240 Seg,2370.06
10,A,1,Exploration,Cuadrada,mediana,80,No,176,240 Seg,2374.3
10,A,1,Exploration,Cuadrada,mediana,80,No,112,240 Seg,2379.84
10,A,1,Exploration,Cuadrada,mediana,80,No,185,240 Seg,2380.11
11,A,1,Exploration,Cuadrada,mediana,90,No,149,240 Seg,2379.33
11,A,1,Exploration,Cuadrada,mediana,90,No,136,240 Seg,2384.59
11,A,1,Exploration,Cuadrada,mediana,90,No,117,240 Seg,2379.58
11,A,1,Exploration,Cuadrada,mediana,90,No,180,240 Seg,2379.61
11,A,1,Exploration,Cuadrada,mediana,90,No,155,240 Seg,2372.44
11,A,1,Exploration,Cuadrada,mediana,90,No,188,240 Seg,2387.27
11,A,1,Exploration,Cuadrada,mediana,90,No,144,240 Seg,2380.31
11,A,1,Exploration,Cuadrada,mediana,90,No,127,240 Seg,2383.98
11,A,1,Exploration,Cuadrada,mediana,90,No,101,240 Seg,2378.86
11,A,1,Exploration,Cuadrada,mediana,90,No,193,240 Seg,2384.03
12,A,1,Exploration,Cuadrada,mediana,100,No,134,240 Seg,2380.64
12,A,1,Exploration,Cuadrada,mediana,100,No,158,240 Seg,2359.25
12,A,1,Exploration,Cuadrada,mediana,100,No,121,240 Seg,2392.84
12,A,1,Exploration,Cuadrada,mediana,100,No,118,240 Seg,2386.48
12,A,1,Exploration,Cuadrada,mediana,100,No,116,240 Seg,2384.09
12,A,1,Exploration,Cuadrada,mediana,100,No,111,240 Seg,2387.72
12,A,1,Exploration,Cuadrada,mediana,100,No,170,240 Seg,2388.64
12,A,1,Exploration,Cuadrada,mediana,100,No,139,240 Seg,2395.17
12,A,1,Exploration,Cuadrada,mediana,100,No,143,240 Seg,2393.73
12,A,1,Exploration,Cuadrada,mediana,100,No,152,240 Seg,2377.92
1,A,1,Exploration,Cuadrada,grande,2,No,166,240 Seg,643.861
1,A,1,Exploration,Cuadrada,grande,2,No,144,240 Seg,632.049
1,A,1,Exploration,Cuadrada,grande,2,No,121,240 Seg,659.59
1,A,1,Exploration,Cuadrada,grande,2,No,129,240 Seg,607.958
1,A,1,Exploration,Cuadrada,grande,2,No,183,240 Seg,572.91
1,A,1,Exploration,Cuadrada,grande,2,No,138,240 Seg,577.229
1,A,1,Exploration,Cuadrada,grande,2,No,121,240 Seg,594.861
1,A,1,Exploration,Cuadrada,grande,2,No,110,240 Seg,530.222
1,A,1,Exploration,Cuadrada,grande,2,No,167,240 Seg,577.993
1,A,1,Exploration,Cuadrada,grande,2,No,162,240 Seg,611.035
2,A,1,Exploration,Cuadrada,grande,5,No,123,240 Seg,781.833
2,A,1,Exploration,Cuadrada,grande,5,No,115,240 Seg,804.118
2,A,1,Exploration,Cuadrada,grande,5,No,189,240 Seg,789.208
2,A,1,Exploration,Cuadrada,grande,5,No,195,240 Seg,841.778
2,A,1,Exploration,Cuadrada,grande,5,No,160,240 Seg,746.132
2,A,1,Exploration,Cuadrada,grande,5,No,163,240 Seg,803.41
2,A,1,Exploration,Cuadrada,grande,5,No,117,240 Seg,853.125
2,A,1,Exploration,Cuadrada,grande,5,No,171,240 Seg,874.778
2,A,1,Exploration,Cuadrada,grande,5,No,158,240 Seg,824.278
2,A,1,Exploration,Cuadrada,grande,5,No,149,240 Seg,771.083
3,A,1,Exploration,Cuadrada,grande,10,No,181,240 Seg,1217.08
3,A,1,Exploration,Cuadrada,grande,10,No,198,240 Seg,1181.17
3,A,1,Exploration,Cuadrada,grande,10,No,187,240 Seg,1174.58
3,A,1,Exploration,Cuadrada,grande,10,No,122,240 Seg,1224.58
3,A,1,Exploration,Cuadrada,grande,10,No,136,240 Seg,1099.1
3,A,1,Exploration,Cuadrada,grande,10,No,149,240 Seg,1148.35
3,A,1,Exploration,Cuadrada,grande,10,No,105,240 Seg,1160.89
3,A,1,Exploration,Cuadrada,grande,10,No,177,240 Seg,1253.42
3,A,1,Exploration,Cuadrada,grande,10,No,148,240 Seg,1277.95
3,A,1,Exploration,Cuadrada,grande,10,No,198,240 Seg,1175.79
4,A,1,Exploration,Cuadrada,grande,20,No,177,240 Seg,1560.28
4,A,1,Exploration,Cuadrada,grande,20,No,185,240 Seg,1535.15
4,A,1,Exploration,Cuadrada,grande,20,No,108,240 Seg,1610.41
4,A,1,Exploration,Cuadrada,grande,20,No,139,240 Seg,1627.97
4,A,1,Exploration,Cuadrada,grande,20,No,182,240 Seg,1632.54
4,A,1,Exploration,Cuadrada,grande,20,No,124,240 Seg,1583.45
4,A,1,Exploration,Cuadrada,grande,20,No,116,240 Seg,1616.15
4,A,1,Exploration,Cuadrada,grande,20,No,192,240 Seg,1652.13
4,A,1,Exploration,Cuadrada,grande,20,No,153,240 Seg,1644.86
4,A,1,Exploration,Cuadrada,grande,20,No,160,240 Seg,1774.44
5,A,1,Exploration,Cuadrada,grande,30,No,119,240 Seg,1921.98
5,A,1,Exploration,Cuadrada,grande,30,No,159,240 Seg,1900.37
5,A,1,Exploration,Cuadrada,grande,30,No,162,240 Seg,1899.69
5,A,1,Exploration,Cuadrada,grande,30,No,116,240 Seg,1913.85
5,A,1,Exploration,Cuadrada,grande,30,No,157,240 Seg,1786.69
5,A,1,Exploration,Cuadrada,grande,30,No,182,240 Seg,1926.51
5,A,1,Exploration,Cuadrada,grande,30,No,133,240 Seg,1786.44
5,A,1,Exploration,Cuadrada,grande,30,No,113,240 Seg,1842.77
5,A,1,Exploration,Cuadrada,grande,30,No,123,240 Seg,1912.92
5,A,1,Exploration,Cuadrada,grande,30,No,136,240 Seg,1926.47
6,A,1,Exploration,Cuadrada,grande,40,No,159,240 Seg,2038.4
6,A,1,Exploration,Cuadrada,grande,40,No,156,240 Seg,2058.68
6,A,1,Exploration,Cuadrada,grande,40,No,172,240 Seg,2040.89
6,A,1,Exploration,Cuadrada,grande,40,No,114,240 Seg,2072.35
6,A,1,Exploration,Cuadrada,grande,40,No,164,240 Seg,2029.13
6,A,1,Exploration,Cuadrada,grande,40,No,106,240 Seg,1896.19
6,A,1,Exploration,Cuadrada,grande,40,No,101,240 Seg,2053.84
6,A,1,Exploration,Cuadrada,grande,40,No,114,240 Seg,2079.31
6,A,1,Exploration,Cuadrada,grande,40,No,159,240 Seg,2028.58
6,A,1,Exploration,Cuadrada,grande,40,No,190,240 Seg,1922.55
7,A,1,Exploration,Cuadrada,grande,50,No,132,240 Seg,2183.67
7,A,1,Exploration,Cuadrada,grande,50,No,128,240 Seg,2088.39
7,A,1,Exploration,Cuadrada,grande,50,No,105,240 Seg,2172.33
7,A,1,Exploration,Cuadrada,grande,50,No,112,240 Seg,2126.41
7,A,1,Exploration,Cuadrada,grande,50,No,185,240 Seg,2091.34
7,A,1,Exploration,Cuadrada,grande,50,No,107,240 Seg,2122.63
7,A,1,Exploration,Cuadrada,grande,50,No,104,240 Seg,2073.21
7,A,1,Exploration,Cuadrada,grande,50,No,128,240 Seg,2083.84
7,A,1,Exploration,Cuadrada,grande,50,No,149,240 Seg,2081.81
7,A,1,Exploration,Cuadrada,grande,50,No,128,240 Seg,2078.56
8,A,1,Exploration,Cuadrada,grande,60,No,100,240 Seg,2234.53
8,A,1,Exploration,Cuadrada,grande,60,No,197,240 Seg,2204.49
8,A,1,Exploration,Cuadrada,grande,60,No,199,240 Seg,2182.64
8,A,1,Exploration,Cuadrada,grande,60,No,101,240 Seg,2194.75
8,A,1,Exploration,Cuadrada,grande,60,No,138,240 Seg,2127.92
8,A,1,Exploration,Cuadrada,grande,60,No,197,240 Seg,2199.55
8,A,1,Exploration,Cuadrada,grande,60,No,133,240 Seg,2141.7
8,A,1,Exploration,Cuadrada,grande,60,No,180,240 Seg,2155.26
8,A,1,Exploration,Cuadrada,grande,60,No,169,240 Seg,2181.49
8,A,1,Exploration,Cuadrada,grande,60,No,184,240 Seg,2161.56
9,A,1,Exploration,Cuadrada,grande,70,No,129,240 Seg,2204.83
9,A,1,Exploration,Cuadrada,grande,70,No,104,240 Seg,2244.55
9,A,1,Exploration,Cuadrada,grande,70,No,192,240 Seg,2194.31
9,A,1,Exploration,Cuadrada,grande,70,No,177,240 Seg,2189.07
9,A,1,Exploration,Cuadrada,grande,70,No,156,240 Seg,2240.86
9,A,1,Exploration,Cuadrada,grande,70,No,151,240 Seg,2240.19
9,A,1,Exploration,Cuadrada,grande,70,No,150,240 Seg,2200.13
9,A,1,Exploration,Cuadrada,grande,70,No,173,240 Seg,2243.22
9,A,1,Exploration,Cuadrada,grande,70,No,174,240 Seg,2229.28
9,A,1,Exploration,Cuadrada,grande,70,No,187,240 Seg,2202.58
10,A,1,Exploration,Cuadrada,grande,80,No,173,240 Seg,2254.81
10,A,1,Exploration,Cuadrada,grande,80,No,192,240 Seg,2236.12
10,A,1,Exploration,Cuadrada,grande,80,No,114,240 Seg,2289.14
10,A,1,Exploration,Cuadrada,grande,80,No,180,240 Seg,2229.79
10,A,1,Exploration,Cuadrada,grande,80,No,137,240 Seg,2248.92
10,A,1,Exploration,Cuadrada,grande,80,No,185,240 Seg,2272.03
10,A,1,Exploration,Cuadrada,grande,80,No,117,240 Seg,2306.03
10,A,1,Exploration,Cuadrada,grande,80,No,162,240 Seg,2245.79
10,A,1,Exploration,Cuadrada,grande,80,No,115,240 Seg,2250.83
10,A,1,Exploration,Cuadrada,grande,80,No,121,240 Seg,2274.72
11,A,1,Exploration,Cuadrada,grande,90,No,110,240 Seg,2273.31
11,A,1,Exploration,Cuadrada,grande,90,No,182,240 Seg,2312.85
11,A,1,Exploration,Cuadrada,grande,90,No,194,240 Seg,2255.9
11,A,1,Exploration,Cuadrada,grande,90,No,160,240 Seg,2312.74
